"ID";"method";"file";"N";"M";"SD";"kvar_obj";"kmeans_obj";"means_obj";"sd_obj";"skew_obj";"kur_obj";"cor_obj"
"A1P0W9O7";"diversity";"N300_M4_SD3_r0.5_A1P0W9O7";300;4;"0.5";227307.998708446;11179.5776226314;0.0334306084583068;0.0763427517811782;0.267553601910705;0.734560944502693;0.0599277546801972
"A1P0W9O7";"k-means";"N300_M4_SD3_r0.5_A1P0W9O7";300;4;"0.5";225065.419007102;11179.8372906013;0.00669322515200668;0.573042355246499;0.395262652222315;1.17694526335878;0.131721919184454
"A1P0W9O7";"kplus";"N300_M4_SD3_r0.5_A1P0W9O7";300;4;"0.5";227348.160332237;11179.8269548658;0.00948998695628307;0.00737651533830552;0.643721530655981;1.5545827285289;0.141278713452041
"A1P0W9O7";"kplus-correlation";"N300_M4_SD3_r0.5_A1P0W9O7";300;4;"0.5";227346.88165727;11179.8184405149;0.0111159780832131;0.0134442881548235;0.46280000970322;1.37549319559737;0.00864978426122071
"A1P0W9O7";"kplus-skew-kurtosis";"N300_M4_SD3_r0.5_A1P0W9O7";300;4;"0.5";227345.247649562;11179.7556999006;0.0221702131452852;0.0216155344578741;0.0700722706198853;0.473421060645007;0.137984459330064
"A1P0W9O7";"random";"N300_M4_SD3_r0.5_A1P0W9O7";300;4;"0.5";224353.364263293;11092.9086970654;0.662474015190661;0.701878945585129;0.524031075436382;0.78346484054308;0.156784085999279
"A1P2Z0Q9";"diversity";"N156_M4_SD3_r0.1_A1P2Z0Q9";156;4;"0.1";105498.477892754;5537.56294331745;0.0826258652461629;0.298636689947338;0.618852426619643;1.1896828155652;0.136791915935061
"A1P2Z0Q9";"k-means";"N156_M4_SD3_r0.1_A1P2Z0Q9";156;4;"0.1";104412.597893253;5538.41448843632;0.0259771632338556;0.646750808321267;0.899790376263548;1.46920323154529;0.348178259210121
"A1P2Z0Q9";"kplus";"N156_M4_SD3_r0.1_A1P2Z0Q9";156;4;"0.1";105795.668576359;5538.36773842211;0.0339522649733719;0.0247853406269642;1.07601905570504;1.38795162748621;0.374670923668812
"A1P2Z0Q9";"kplus-correlation";"N156_M4_SD3_r0.1_A1P2Z0Q9";156;4;"0.1";105789.465269426;5538.29643958481;0.0410166128594787;0.0491446710288219;0.820335333271647;1.66666795734961;0.0203485067178467
"A1P2Z0Q9";"kplus-skew-kurtosis";"N156_M4_SD3_r0.1_A1P2Z0Q9";156;4;"0.1";105788.87631322;5538.26104878847;0.0405380476887632;0.0467018585761423;0.329179151437451;1.31312835232508;0.401085769019959
"A1P2Z0Q9";"random";"N156_M4_SD3_r0.1_A1P2Z0Q9";156;4;"0.1";104721.458123562;5494.90680664851;0.619136049214153;0.53253818509263;0.885370460057604;1.37787218376106;0.45329836844716
"A2C4Z6F9";"diversity";"N72_M2_SD1_r0.3_A2C4Z6F9";72;2;"0.3";233.401930079062;135.85231347514;0.068978831184639;0.173750715019951;0.585299239615097;0.888011476708921;0.260545292184579
"A2C4Z6F9";"k-means";"N72_M2_SD1_r0.3_A2C4Z6F9";72;2;"0.3";210.926482506934;135.987268599274;0.00483250909096963;0.630070430156077;0.285198462957939;0.791318283450515;0.538637603388838
"A2C4Z6F9";"kplus";"N72_M2_SD1_r0.3_A2C4Z6F9";72;2;"0.3";235.573338234023;135.983553799828;0.0142584347430419;0.00938555296655341;1.08397313436144;1.59228891245882;0.373385067301686
"A2C4Z6F9";"kplus-correlation";"N72_M2_SD1_r0.3_A2C4Z6F9";72;2;"0.3";235.57397926387;135.986452163618;0.00831821426110628;0.00959932199437358;1.36332944353975;1.0921458773996;0.0227811780052163
"A2C4Z6F9";"kplus-skew-kurtosis";"N72_M2_SD1_r0.3_A2C4Z6F9";72;2;"0.3";235.522391776869;135.978833259565;0.0175462223920395;0.0276594574035454;0.624522276190582;0.925945151644757;0.621694083816674
"A2C4Z6F9";"random";"N72_M2_SD1_r0.3_A2C4Z6F9";72;2;"0.3";220.688122832469;134.002347427961;0.280738205208178;0.423554779931353;0.719146079243055;0.972405186630044;0.415443935404414
"A2F4U8B3";"diversity";"N252_M4_SD2_r0_A2F4U8B3";252;4;"0";30750.853432597;3887.44977421693;0.031206632172311;0.107920293572097;0.421979758333326;0.81657936687415;0.0983229265478322
"A2F4U8B3";"k-means";"N252_M4_SD2_r0_A2F4U8B3";252;4;"0";30422.0444664504;3887.60011834329;0.0060706395153788;0.357475832380449;0.60946610874815;1.22000432999577;0.213796309401567
"A2F4U8B3";"kplus";"N252_M4_SD2_r0_A2F4U8B3";252;4;"0";30775.5897251323;3887.59362147579;0.00900013426337891;0.00870398675288031;0.450252357674855;1.26038162497287;0.249521922588371
"A2F4U8B3";"kplus-correlation";"N252_M4_SD2_r0_A2F4U8B3";252;4;"0";30775.1511069253;3887.56345287291;0.0159875195330179;0.0154700575764101;0.657774902987575;1.4325302863503;0.0083912706986396
"A2F4U8B3";"kplus-skew-kurtosis";"N252_M4_SD2_r0_A2F4U8B3";252;4;"0";30773.9213784897;3887.55077781616;0.0183714803741877;0.0257391755403664;0.149980651093483;0.779784243654699;0.256906151940978
"A2F4U8B3";"random";"N252_M4_SD2_r0_A2F4U8B3";252;4;"0";30307.4154421061;3854.85127427465;0.389071325922687;0.451463893585158;0.521279640128024;1.03574002421791;0.26882371022344
"A2L4W9V8";"diversity";"N228_M4_SD2_r0.3_A2L4W9V8";228;4;"0.3";29026.8694734565;3637.04340311709;0.0527958087086489;0.158442031077014;0.416581583045827;0.848554681330302;0.066053829989881
"A2L4W9V8";"k-means";"N228_M4_SD2_r0.3_A2L4W9V8";228;4;"0.3";28790.6117309687;3637.46817896043;0.00950248298076973;0.352766087286267;0.690797486465654;0.822507765894732;0.284071046141789
"A2L4W9V8";"kplus";"N228_M4_SD2_r0.3_A2L4W9V8";228;4;"0.3";29075.7323018387;3637.46545221983;0.00926072949408017;0.00902226533532724;0.608269611374084;1.08547653029999;0.195886045604664
"A2L4W9V8";"kplus-correlation";"N228_M4_SD2_r0.3_A2L4W9V8";228;4;"0.3";29075.1897252222;3637.45565528847;0.0130671486225176;0.0168292975553833;0.482353702884366;1.2052399656811;0.011745684584232
"A2L4W9V8";"kplus-skew-kurtosis";"N228_M4_SD2_r0.3_A2L4W9V8";228;4;"0.3";29074.6617077997;3637.42306192769;0.0206435904643919;0.0221619665320905;0.147484573857294;0.490617748887595;0.226421872383827
"A2L4W9V8";"random";"N228_M4_SD2_r0.3_A2L4W9V8";228;4;"0.3";28486.014960481;3612.14455288104;0.399106989902152;0.475949596912323;0.630778212712221;0.952810569451285;0.243316860471379
"A2S9H1V4";"diversity";"N144_M4_SD1_r0.5_A2S9H1V4";144;4;"0.5";1581.14687181074;678.910360396551;0.0278866180476579;0.053417918074343;0.348936510521992;0.631430882493958;0.112103428098582
"A2S9H1V4";"k-means";"N144_M4_SD1_r0.5_A2S9H1V4";144;4;"0.5";1551.73528800866;678.995940722534;0.00717715623247474;0.247467445652618;0.704462108099949;1.37292163393907;0.243234660936344
"A2S9H1V4";"kplus";"N144_M4_SD1_r0.5_A2S9H1V4";144;4;"0.5";1582.30806893059;678.994376159499;0.00911530580839255;0.00975577198409933;0.67866384008399;0.803754259024096;0.459069892072772
"A2S9H1V4";"kplus-correlation";"N144_M4_SD1_r0.5_A2S9H1V4";144;4;"0.5";1582.27604025307;678.981228509002;0.0141571937408701;0.0122228357206901;0.788778212914721;1.09773071150863;0.0300966321591831
"A2S9H1V4";"kplus-skew-kurtosis";"N144_M4_SD1_r0.5_A2S9H1V4";144;4;"0.5";1582.26887675026;678.983732978662;0.0135592485224385;0.0146477458500689;0.188576262174623;0.645912513886453;0.267846287421243
"A2S9H1V4";"random";"N144_M4_SD1_r0.5_A2S9H1V4";144;4;"0.5";1536.29822993633;671.7448773444;0.295994717620824;0.342583553228505;0.782485047929013;1.11768821466781;0.37535064728254
"A2U5W1I6";"diversity";"N132_M5_SD1_r0.3_A2U5W1I6";132;5;"0.3";1116.93239500415;650.642505969544;0.0479458045807988;0.102074035326497;0.520077199061487;0.892480306115225;0.142687056580398
"A2U5W1I6";"k-means";"N132_M5_SD1_r0.3_A2U5W1I6";132;5;"0.3";1071.37428019799;650.869972768766;0.0153445563447543;0.30038057942114;0.829736405539918;1.10807420122173;0.364305112860798
"A2U5W1I6";"kplus";"N132_M5_SD1_r0.3_A2U5W1I6";132;5;"0.3";1120.8375742748;650.852919076991;0.0181585375297958;0.0195780369261227;0.668775986080897;1.14454543012142;0.344125204651319
"A2U5W1I6";"kplus-correlation";"N132_M5_SD1_r0.3_A2U5W1I6";132;5;"0.3";1120.59214398408;650.770862842749;0.036065015668849;0.0256510783718711;0.601103508169333;1.05902897687415;0.0620840813379236
"A2U5W1I6";"kplus-skew-kurtosis";"N132_M5_SD1_r0.3_A2U5W1I6";132;5;"0.3";1120.6832870086;650.799494531279;0.0271527556411409;0.0291254701626731;0.264479360275815;0.958149859835617;0.278991128391608
"A2U5W1I6";"random";"N132_M5_SD1_r0.3_A2U5W1I6";132;5;"0.3";1077.27043447647;639.411990934444;0.335498743636278;0.321908389068113;0.784854160742077;1.15018227486345;0.257660479799535
"A3I8W0S4";"diversity";"N60_M2_SD1_r0.3_A3I8W0S4";60;2;"0.3";162.391307350359;110.146066182041;0.0869707908911769;0.170808310150966;0.718712254321552;0.897291065904088;0.451773668764268
"A3I8W0S4";"k-means";"N60_M2_SD1_r0.3_A3I8W0S4";60;2;"0.3";157.628251265965;110.277796043462;0.0097047648070474;0.320619805418028;1.17815099381688;0.705689416820934;0.719396709986818
"A3I8W0S4";"kplus";"N60_M2_SD1_r0.3_A3I8W0S4";60;2;"0.3";164.230112717555;110.278025441691;0.00984836366795057;0.0111788719498733;1.47354827246851;1.84756106123996;0.255948326485648
"A3I8W0S4";"kplus-correlation";"N60_M2_SD1_r0.3_A3I8W0S4";60;2;"0.3";164.21396421802;110.262070700896;0.0326078495202125;0.0201403688127303;1.38643238266133;1.98612716608913;0.0168980183809309
"A3I8W0S4";"kplus-skew-kurtosis";"N60_M2_SD1_r0.3_A3I8W0S4";60;2;"0.3";164.132112105483;110.231611291432;0.0492990425019466;0.0341392103317237;1.0723596524646;1.46540849263158;0.505710388412587
"A3I8W0S4";"random";"N60_M2_SD1_r0.3_A3I8W0S4";60;2;"0.3";152.603920430259;105.230497096531;0.497814308667051;0.332592249798728;1.1803408365925;0.772204966917887;0.100678290600278
"A3K6G0Y8";"diversity";"N216_M5_SD1_r0.1_A3K6G0Y8";216;5;"0.1";2293.81039939448;1119.79312086666;0.0212384878594263;0.062959177870484;0.375459489602729;0.781810742169227;0.105905718384698
"A3K6G0Y8";"k-means";"N216_M5_SD1_r0.1_A3K6G0Y8";216;5;"0.1";2259.44710405355;1119.87898434738;0.00617296443112388;0.225290257060208;0.460883662048334;1.01014152731847;0.190434230326939
"A3K6G0Y8";"kplus";"N216_M5_SD1_r0.1_A3K6G0Y8";216;5;"0.1";2297.09937732379;1119.85827892576;0.0130688011859859;0.00752938830615824;0.487213944742716;1.14108263256327;0.263955042645949
"A3K6G0Y8";"kplus-correlation";"N216_M5_SD1_r0.1_A3K6G0Y8";216;5;"0.1";2296.93626552458;1119.84694388897;0.0155104630185143;0.0165081673010264;0.515108049867873;1.25821866483552;0.0253101486092333
"A3K6G0Y8";"kplus-skew-kurtosis";"N216_M5_SD1_r0.1_A3K6G0Y8";216;5;"0.1";2297.04527762678;1119.86055832716;0.0123864565905373;0.0117130892013768;0.17139918975137;0.614401413183233;0.250505826588936
"A3K6G0Y8";"random";"N216_M5_SD1_r0.1_A3K6G0Y8";216;5;"0.1";2265.91086650211;1102.23102544485;0.304748246833148;0.222795584418427;0.725942305588003;0.874025477800592;0.272098020249007
"A3K8P9Z7";"diversity";"N228_M3_SD1_r0.1_A3K8P9Z7";228;3;"0.1";1270.52187329636;689.366369335151;0.0173510866011694;0.018995126556605;0.186235340067463;0.409562217640166;0.0492200217585807
"A3K8P9Z7";"k-means";"N228_M3_SD1_r0.1_A3K8P9Z7";228;3;"0.1";1258.6063225705;689.402577911432;0.00246815592002639;0.162790813145824;0.552767192338065;0.954127005520139;0.306242070208319
"A3K8P9Z7";"kplus";"N228_M3_SD1_r0.1_A3K8P9Z7";228;3;"0.1";1270.71718173177;689.401782156814;0.00391084660008634;0.00305785432923259;0.654041335772884;0.70858732524189;0.362787323795921
"A3K8P9Z7";"kplus-correlation";"N228_M3_SD1_r0.1_A3K8P9Z7";228;3;"0.1";1270.71095583547;689.401490811539;0.00393590605063279;0.00465105477488285;0.48360557279365;0.887842014212598;0.00454184075370453
"A3K8P9Z7";"kplus-skew-kurtosis";"N228_M3_SD1_r0.1_A3K8P9Z7";228;3;"0.1";1270.70933434613;689.397109772486;0.00718206124506584;0.00468242352195869;0.0625635701675539;0.160234513828227;0.215051810461674
"A3K8P9Z7";"random";"N228_M3_SD1_r0.1_A3K8P9Z7";228;3;"0.1";1263.58417348156;684.799867053862;0.207149068743002;0.120385200704856;0.420202791880307;0.957634053217738;0.29266713084462
"A3R8S9J1";"diversity";"N276_M4_SD3_r0.1_A3R8S9J1";276;4;"0.1";192972.12802009;9859.27679196831;0.046527153646429;0.191822049197318;0.369574844843789;1.18923391651418;0.057421269787379
"A3R8S9J1";"k-means";"N276_M4_SD3_r0.1_A3R8S9J1";276;4;"0.1";190487.70359493;9859.62761222061;0.0104495235856495;0.676765275182726;0.454317315018199;0.847936399373985;0.258291828847221
"A3R8S9J1";"kplus";"N276_M4_SD3_r0.1_A3R8S9J1";276;4;"0.1";193204.065212386;9859.63528268668;0.0081091131915514;0.0105528730453914;0.422133822162246;1.67910418572812;0.234047972652824
"A3R8S9J1";"kplus-correlation";"N276_M4_SD3_r0.1_A3R8S9J1";276;4;"0.1";193203.722122241;9859.58278992568;0.0177600774786902;0.013399940110275;0.445609511361235;1.27528974357963;0.00807464941288015
"A3R8S9J1";"kplus-skew-kurtosis";"N276_M4_SD3_r0.1_A3R8S9J1";276;4;"0.1";193199.719583022;9859.49434126593;0.028988491382104;0.0266353293559716;0.153311924175775;0.837349833534471;0.178749829630675
"A3R8S9J1";"random";"N276_M4_SD3_r0.1_A3R8S9J1";276;4;"0.1";191561.526423573;9724.98973434169;0.873861644602995;0.476495881727432;0.727233745543028;1.01482491923005;0.254421226283443
"A3S6P1M9";"diversity";"N108_M2_SD1_r0.3_A3S6P1M9";108;2;"0.3";695.17634947523;274.895028988009;0.0516952863042187;0.176623547347974;0.640375981469667;1.55556166985632;0.244627560812425
"A3S6P1M9";"k-means";"N108_M2_SD1_r0.3_A3S6P1M9";108;2;"0.3";686.202846111051;274.994530751746;0.00265277828486968;0.285103653602509;1.38391227692581;2.44694261765527;0.597325827419595
"A3S6P1M9";"kplus";"N108_M2_SD1_r0.3_A3S6P1M9";108;2;"0.3";700.771474440756;274.994697244177;0.00134838507229264;0.00257247188596099;1.51191202938379;2.83307741921829;0.410156171921076
"A3S6P1M9";"kplus-correlation";"N108_M2_SD1_r0.3_A3S6P1M9";108;2;"0.3";700.768512028771;274.993951761254;0.00497558961819873;0.00493983666516873;1.3261882113994;2.54841062334741;0.0116786853265184
"A3S6P1M9";"kplus-skew-kurtosis";"N108_M2_SD1_r0.3_A3S6P1M9";108;2;"0.3";700.741011229911;274.978496642158;0.0223511006130865;0.0128975257491809;0.637657056806933;2.56126026365678;0.616010047273902
"A3S6P1M9";"random";"N108_M2_SD1_r0.3_A3S6P1M9";108;2;"0.3";674.890379936174;269.596676195332;0.444099088709343;0.383364188242619;0.853689723851822;1.12856652624906;0.285656316895191
"A3X2W5Q6";"diversity";"N132_M4_SD2_r0_A3X2W5Q6";132;4;"0";19301.5639814686;2259.32083729506;0.0720179439154946;0.223760795162821;0.539414751857234;0.823912185765738;0.1308225536675
"A3X2W5Q6";"k-means";"N132_M4_SD2_r0_A3X2W5Q6";132;4;"0";19025.7832575369;2259.74659826271;0.0224538334813615;0.506313934036952;0.66763838149694;1.10517794725603;0.425550127048033
"A3X2W5Q6";"kplus";"N132_M4_SD2_r0_A3X2W5Q6";132;4;"0";19369.3738762622;2259.71705719687;0.0279687748111374;0.0198963663779379;0.85655086523826;1.16980814774082;0.300916053261668
"A3X2W5Q6";"kplus-correlation";"N132_M4_SD2_r0_A3X2W5Q6";132;4;"0";19367.1950532621;2259.66794919358;0.0331780571269432;0.0408557637982505;0.681606518461721;1.29253196237113;0.0300913360536404
"A3X2W5Q6";"kplus-skew-kurtosis";"N132_M4_SD2_r0_A3X2W5Q6";132;4;"0";19366.60620034;2259.41256423578;0.0641562159203616;0.0482935635435816;0.31595176626278;1.12412572202691;0.254951391784663
"A3X2W5Q6";"random";"N132_M4_SD2_r0_A3X2W5Q6";132;4;"0";18979.4917034561;2201.42902235738;0.851468695386145;0.53382413123976;0.994995617731163;2.02619190378787;0.363277975495397
"A4E7O3I1";"diversity";"N204_M2_SD3_r0_A4E7O3I1";204;2;"0";110674.954187589;4398.48911398413;0.0757930349450393;0.210742126428943;0.482001724601676;1.19232876122852;0.0677728301069046
"A4E7O3I1";"k-means";"N204_M2_SD3_r0_A4E7O3I1";204;2;"0";108151.207900917;4398.85508403416;0.00135687821444265;1.05113003570363;0.827829755106053;1.62517781844111;0.262794102561401
