"kmeans","kvar","kplus"
60.860376763056,451.041495682101,511.901872445157
60.6728566279188,458.66582921386,519.338685841778
62.1302444092221,441.388784392242,503.519028801464
58.3886595064124,416.346250406269,474.734909912681
62.2030639143461,436.607570711738,498.810634626084
62.6938448041154,397.331237324893,460.025082129008
60.4843137737849,445.497295725964,505.981609499749
58.0406184176804,412.476943339172,470.517561756852
62.3116274304412,433.744796088354,496.056423518795
52.4948584612064,430.092427911093,482.5872863723
47.3718674733004,456.658508818965,504.030376292266
25.4549866695748,451.720834706754,477.175821376329
51.6318803830118,438.28799214466,489.919872527672
46.721325979745,457.668649159148,504.389975138893
62.6152649213493,440.094514860567,502.709779781916
59.0619417616608,448.224835174739,507.2867769364
61.9372814286034,457.371284049809,519.308565478413
62.6548798009287,437.444441830545,500.099321631474
55.7951307484665,410.431746850601,466.226877599067
62.6723949584799,432.215182499382,494.887577457862
62.4233864392712,390.28905171489,452.712438154161
58.5398572044888,441.985847240085,500.525704444574
55.3563724394063,406.315697455646,461.672069895052
62.6902412542468,429.10566554814,491.795906802387
58.0387662126803,407.791034080953,465.829800293633
43.8090415780789,391.970551338561,435.77959291664
60.2316878624043,359.73405002837,419.965737890774
57.6771306013206,411.849339300448,469.526469901769
37.0254587876566,438.400964940947,475.426423728603
57.4500296150528,418.801450404466,476.251480019519
53.9288654624351,448.917451111317,502.846316573752
42.6410903861488,404.621312088606,447.262402474754
36.1854499876573,440.99329379551,477.178743783167
57.0666254198807,422.400311702742,479.466937122623
61.9377965715487,457.329811573891,519.26760814544
59.0608133524505,460.309588474575,519.370401827025
61.1678019754249,451.118089947674,512.285891923099
62.6154317675837,459.197444585097,521.812876352681
61.7879441446844,456.26192705825,518.049871202934
59.3675655304133,460.248236402647,519.61580193306
61.6899534949439,453.905675729183,515.595629224127
59.8958589805105,428.970869637108,488.866728617618
61.4774049093102,445.594165755215,507.071570664526
61.518332484267,452.378347292323,513.89667977659
61.8052656379643,333.855920429945,395.661186067909
51.2506766507111,460.062744447869,511.31342109858
62.0329585267265,425.391363827849,487.424322354576
62.6861701759136,370.150302011237,432.83647218715
58.3049903674531,388.476286132136,446.781276499589
62.2307989477751,415.239123335522,477.469922283297
62.6946717737822,364.644526432999,427.339198206781
47.2143931057248,460.306465272642,507.520858378367
62.6261775975197,420.099975510955,482.726153108475
62.484295490156,361.761070646037,424.245366136193
55.6893280682656,380.967994493413,436.657322561679
62.6779964506674,409.252947040111,471.930943490779
62.4020798676965,356.008552739941,418.410632607638
57.9517802290673,431.128068213419,489.079848442486
54.2931263444756,457.012665275024,511.3057916195
36.8217574476723,452.268786065837,489.090543513509
57.3577324474569,439.170788427274,496.528520874731
53.809660231077,457.968525618447,511.778185849524
61.0102935280766,439.231021678297,500.241315206374
61.9024822753104,447.555136895493,509.457619170803
59.1369032286006,457.036430694094,516.173333922694
61.2169837878129,436.526668651515,497.743652439328
60.1000083654305,409.080564725088,469.180573090518
61.3363538617914,431.1988452974,492.535199159191
62.4498275294697,388.689794689593,451.139622219062
61.6493280147227,441.163304941127,502.812632955849
59.8283254365271,404.910235333373,464.7385607699
61.5212755377152,428.035048349398,489.556323887113
49.5473076613701,460.110063531271,509.657371192641
62.3693185487899,424.797808642504,487.167127191294
62.6722170139007,369.198067738006,431.870284751906
57.2275379418907,387.626050137271,444.853588079161
62.5028228082554,414.565123171357,477.067945979612
62.6407491892429,363.663723471258,426.304472660501
59.2005914467098,426.855828988861,486.05642043557
55.9867181345926,455.479590010887,511.466308145479
39.8656375876697,449.956769353588,489.822406941257
58.6882290714172,435.512892202413,494.20112127383
55.5539998189957,456.653623993657,512.207623812653
60.1141117138185,442.592181287079,502.706293000897
62.3565888109328,450.137355056163,512.493943867096
57.8776262481859,458.272769342152,516.150395590338
60.3715497713566,440.106001899644,500.477551671001
60.9988954735274,414.401946846178,475.400842319706
60.5218574538512,435.174347905878,495.69620535973
62.0491740854879,395.008291898143,457.057465983631
62.1851199566629,444.359866101494,506.544986058157
60.7779603424258,410.449791093812,471.227751436237
60.7575269275767,432.228724597225,492.986251524802
56.8341497463587,431.66589411911,488.500043865469
52.8251826776908,457.19181209283,510.016994770521
34.2903145173379,452.549931162009,486.840245679347
56.1757658031652,439.628169354145,495.80393515731
52.3017471417657,458.119103747743,510.420850889509
61.5820788726962,438.769294227355,500.351373100051
61.4107683563806,447.195407722917,508.606176079297
59.9946655957134,456.852937352217,516.847602947931
61.7487997099061,436.036372512063,497.785172221969
59.2579812624243,408.362156464626,467.620137727051
61.8438030448279,430.656672867638,492.500475912466
62.6313302674866,387.840819462256,450.472149729742
61.0932779342097,440.723130789731,501.81640872394
58.9463289109946,404.163258384402,463.109587295396
61.9887552982253,427.464307231127,489.453062529352
60.7767716121888,409.872085184775,470.648856796964
49.9290596209603,394.347395623773,444.276455244733
62.0602634776759,362.621975067813,424.682238545489
60.5422419584596,413.847541719001,474.389783677461
44.2595007497761,439.737646292007,483.997147041783
60.3926291495625,420.649212509757,481.041841659319
57.9080007388122,449.875490595717,507.78349133453
48.9657025640314,406.764867375286,455.730569939317
43.5465979074073,442.2471264613,485.793724368707
60.1363309120208,424.165225122764,484.301556034784
62.6853372806248,456.807969017874,519.493306298499
55.5169116339168,460.298826672789,515.815738306705
58.6604359987586,450.217605524998,508.878041523756
62.4535426924229,459.482475964701,521.936018657124
62.6625908113909,455.657235816963,518.319826628354
55.95076976951,460.154625915591,516.105395685101
62.6420883390212,453.150544174635,515.792632513656
61.8845295664552,427.326015461669,489.210545028124
59.174633067645,444.460392334008,503.635025401653
62.5975732859747,451.540367052504,514.137940338479
48.3631946399554,460.223925972832,508.587120612787
62.5260830361003,422.947589036612,485.473672072712
62.5986925427704,366.248607311151,428.847299853922
56.4548900896318,384.989182986787,441.444073076418
62.6172939754325,412.468364507162,475.085658482594
62.5409496102905,360.626708822059,423.16765843235
58.577782232163,428.605346325808,487.183128557971
55.1336199616051,456.129866526871,511.263486488476
38.3134160335536,450.919639145943,489.233055179497
58.0231265367371,437.015870481057,495.038997017794
54.6746265381861,457.216346287297,511.890972825483
60.6018910495561,441.278375755611,501.880266805167
62.1452447655418,449.136142801065,511.281387566607
58.5534012222309,457.811665573344,516.365066795575
60.8330539992721,438.704642145832,499.537696145104
60.5572624696956,412.301493770119,472.858756239814
60.9673434694555,433.614003316107,494.581346785563
62.2803893549626,392.507691323368,454.78808067833
61.9314825911386,443.112114788093,505.043597379232
60.3100522307719,408.261783795407,468.571836026179
61.1767378353589,430.580825785109,491.757563620468
56.0350896340052,433.283008744118,489.318098378123
51.7958336068965,457.709685896876,509.505519503772
32.561842065415,453.380398242425,485.94224030784
55.3344123706783,440.99874492085,496.333157291529
51.2461229631494,458.549423329443,509.795546292593
61.893607310627,437.323085983948,499.216693294575
61.0231734131828,446.06179275588,507.084966169063
60.4941896719516,456.25943087147,516.753620543422
62.0340530400148,434.502610046311,496.536663086326
58.6400973607858,406.129300676627,464.769398037413
62.1130381626254,428.963925565928,491.076963728553
62.6862946391546,385.207816175541,447.894110814696
60.6633896708786,439.342976764391,500.00636643527
58.302169901534,401.842848374058,460.145018275592
62.2317153082007,425.684005707072,487.915721015273
60.3087263482624,412.025613884207,472.33434023247
48.7618909759053,396.813517599576,445.575408575481
61.780213852057,365.628205529904,427.408419381961
60.0479215867112,415.913516196089,475.9614377828
42.8620431462804,441.104527446847,483.966570593127
59.8822905655028,422.556202150886,482.438492716389
57.183391408623,450.842224251842,508.025615660465
47.7562405988431,408.984450292786,456.740690891629
42.1228651960894,443.526453393795,485.649318589885
59.599717220139,425.984660541548,485.584377761687
62.6287571858542,456.210768125262,518.839525311116
56.3474505585822,460.241734266465,516.589184825048
59.2767041772945,449.22025713367,508.496961310964
62.5849582359597,459.737976834748,522.322935070708
62.5797356087982,454.972480702006,517.552216310804
56.7550335863533,460.009979286923,516.765012873276
62.5432149241172,452.306804223719,514.850019147837
61.5713854054217,425.542019525749,487.113404931171
59.7486079260476,443.216504884377,502.965112810425
62.4724247632487,450.609072879244,513.081497642493
57.5324797865221,429.166042653218,486.69852243974
53.7380043318879,456.331883766396,510.069888098284
35.854301140287,451.223654663833,487.07795580412
56.9134879295131,437.496121829647,494.40960975916
53.2390414859426,457.389794838312,510.628836324254
61.2460044312434,440.839518726387,502.085523157631
61.7258588836797,448.799284050208,510.525142933887
59.4834916264114,457.651042653186,517.134534279597
61.437197958433,438.237216428099,499.674414386532
59.7875634037572,411.605955931376,471.393519335133
61.5471206895597,433.094701308064,494.641821997624
62.5342201300473,391.681586517749,454.215806647797
61.4477605476933,442.694811058416,504.142571606109
59.5003837423071,407.537677268154,467.038061010462
61.7165456329367,430.032955088556,491.749500721493
61.1667937352512,406.57197427054,467.738768005791
50.9702467127745,390.580936537797,441.551183250572
62.275186072889,358.049744955514,420.324931028403
60.9567367715016,410.67805022177,471.634786993271
45.515179455624,437.611110345489,483.126289801113
60.8220433588093,417.716905536916,478.538948895725
58.5369871658879,448.345922237944,506.882909403832
50.0462817420301,403.366212230704,453.412493972734
44.8267493032348,440.251209931785,485.07795923502
60.5902178112473,421.363537566926,481.953755378173
62.6921198908228,457.611585896823,520.303705787646
54.6974297475137,460.296672525414,514.994102272928
58.0405263301844,451.618189992691,509.658716322875
62.2852257747716,459.013973645585,521.299199420357
62.6938461115686,456.591472112915,519.285318224484
55.1557605730866,460.28309118522,515.438851758307
62.6882630354037,454.321964994977,517.010228030381
62.1302764806666,429.900174897079,492.030451377746
58.5941154852554,446.228780743095,504.82289622835
62.6682206723369,452.84240728985,515.510627962187
59.4988492251778,412.718137946021,472.216987171199
46.8885145892712,397.608039939755,444.496554529026
61.2563137514655,366.598963700783,427.855277452249
59.1980750411001,416.577471569392,475.775546610493
40.63835357557,441.540370699141,482.178724274711
59.008077280835,423.16828123388,482.176358514715
55.9832316789356,451.147500537261,507.130732216196
45.8185280506258,409.698527654145,455.517055704771
39.8592062028526,443.93372795758,483.792934160432
58.6855345129448,426.568170936032,485.253705448977
62.4447966265482,456.005737108808,518.450533735356
57.5129662853189,460.212939080711,517.72590536603
60.1162734590116,448.88465915034,509.000932609352
62.6869746991469,459.811179927359,522.498154626506
62.3558056269658,454.738880997042,517.094686624008
57.8805798905636,459.952615412659,517.833195303223
62.2949182032281,452.021328228445,514.316246431674
60.997142239513,424.9497407329,485.946882972413
60.5238410461816,442.800461922228,503.324302968409
62.1841586198332,450.295028195461,512.479186815294
54.0526042972159,366.83216020746,420.884764504676
62.6680805733693,329.656411994102,392.324492567471
61.9992321136531,390.370263555074,452.369495668727
57.1656875122844,305.303849784187,362.469537296471
53.5623628066944,372.273682345212,425.836045151907
62.634443687675,336.104466575568,398.738910263243
53.2568592391377,381.737500011797,434.994359250934
48.6869276420136,426.708044007594,475.394971649608
61.760933066065,403.17581501166,464.936748077725
52.7448491648036,386.71957822833,439.464427393133
61.4306885794648,454.274998449971,515.705687029435
62.4889097579329,459.938043212017,522.426952969949
52.2613611354898,458.985105653247,511.246466788737
61.6088348782657,455.596863296299,517.205698174565
62.5915042313675,458.309042500381,520.900546731749
62.6711494457156,272.604867615175,335.276017060891
55.9685124261106,456.479933675145,512.448446101256
60.1253838427888,390.343709734215,450.469093577004
61.9164763677421,317.492670651941,379.409147019683
60.9897354111203,340.826438677247,401.816174088367
60.5321998069038,376.241882282398,436.774082089302
62.0548059126467,310.584265335432,372.639071248078
52.8031022712721,454.602546274404,507.405648545676
61.5894763037298,382.931213191807,444.520689495537
62.5854750721323,306.982331061226,369.567806133359
59.2449465020805,331.19703881301,390.44198531509
61.8502706999438,368.134597761473,429.984868461416
62.6330873967088,299.82718341686,362.460270813569
60.7670309029256,451.627547936316,512.394578839242
58.2462578941002,459.90216773226,518.14842562636
44.2293278491355,460.166072427479,504.395400276615
60.3819586643816,455.720681190681,516.102639855062
57.8926197277375,459.455398337411,517.348018065148
58.3380146183639,410.655680814622,468.993695432986
62.6846422174364,423.987579936225,486.672222153661
55.5357189861881,442.121480136591,497.657199122779
58.6745328251362,406.548698049569,465.223230874705
62.0200491833227,367.903030500158,429.923079683481
58.8730504951452,398.673917474234,457.54696796938
61.0452574425593,341.101846821985,402.147104264544
62.6404634999151,413.646161022368,476.286624522283
61.8781942014553,362.330071370172,424.208265571627
59.1878001181049,394.107490787962,453.295290906067
54.6488446389441,456.28166343986,510.930508078805
60.8454450670267,389.504565230182,450.350010297209
62.2862244079038,316.294847060022,378.581071467926
60.2959841877324,339.730613363694,400.026597551427
61.1879248695586,375.322292799545,436.510217669104
62.3845845302819,309.357873055004,371.742457585286
61.5286699325948,449.230827618585,510.75949755118
59.4526774962439,460.244611374949,519.697288871193
46.7860358011597,459.729574622057,506.515610423217
61.2252831003686,453.938303872647,515.163586973015
59.149787127683,460.016015619448,519.165802747131
56.9546606161326,415.892359330231,472.847019946363
62.6515765650856,428.445317003722,491.096893568807
53.7892698178001,445.233337691476,499.022607509276
57.3419266207066,412.003550204526,469.345476825232
62.4317641034464,375.099931528075,437.531695631522
57.5713818992317,404.52493898954,462.096320888772
60.1574318106042,349.295862937362,409.453294747966
62.689083253882,418.718241089562,481.407324343444
62.3406569193807,369.745146037438,432.085802956818
57.9368793199931,400.176685942616,458.113565262609
60.0331016223915,451.91978452332,511.952886145712
57.1620154294899,459.835725231378,516.997740660868
42.0815861209757,460.201628204964,502.283214325939
59.5836932222644,455.932472798865,515.516166021129
56.7684078406008,459.36038714802,516.128794988621
59.2935011651581,409.948364044993,469.241865210151
62.5766295006811,423.382261444961,485.958890945642
56.7771825554754,441.692397476027,498.469580031502
59.5900499494039,405.81281259143,465.402862540834
61.5617232824911,366.939032921009,428.5007562035
59.7642008803562,397.886155725785,457.650356606141
61.6104613827507,340.007282275961,401.617743658711
62.4681146215766,412.960397552285,475.428512173862
61.3798988780973,361.337505102514,422.717403980611
60.0389810807895,393.291160351003,453.330141431793
62.340145872299,438.719397044459,501.059542916758
54.9468727329091,428.202491387864,483.149364120773
62.6947324050862,405.129677233668,467.824409638754
62.2354441656057,441.292223840414,503.52766800602
50.4151947374911,455.982764790435,506.397959527926
62.164978952739,445.54693740995,507.711916362689
60.7390838217245,459.710195451468,520.449279273193
54.1924912190465,436.670376179886,490.862867398933
49.8321198421582,457.089615221457,506.921735063616
62.0385086622332,447.660320284686,509.698828946919
62.2156208090026,441.588244195392,503.803865004395
50.6638509777561,453.731708252071,504.395559229828
54.8661086223337,428.587467059838,483.453575682172
61.0549208881008,457.923141448391,518.978062336491
62.3227022868046,439.03488125621,501.357583543015
51.2275370603852,452.184877756603,503.412414816988
62.3813474104654,433.981232392663,496.362579803128
62.6825219176351,393.093683635254,455.776205552889
55.5892812342865,418.880666909358,474.469948143644
62.4666603044548,430.968425532261,493.435085836716
53.7169691986933,455.642870336641,509.359839535335
61.2544471355011,386.901690079511,448.156137215012
62.4649375179374,312.592731088388,375.057668606326
59.7755739166374,336.341090668431,396.116664585068
61.5546336178996,372.47287859057,434.02751220847
62.5370225324935,305.568202861025,368.105225393519
61.158098299212,450.227689410753,511.385787709965
58.8518169044203,460.142232346154,518.994049250575
45.4860518282074,459.939788869633,505.42584069784
60.8124181468525,454.688626606511,515.501044753364
58.5226514280373,459.826082368309,518.348733796346
57.6946775330341,413.825898253983,471.520575787017
62.6924701008585,426.691449203845,489.383919304703
54.717282373009,444.019578377888,498.736860750897
58.0556684297861,409.849534905933,467.905203335719
62.2423686807785,372.246822907236,434.489191588014
58.2691054959999,402.211938854989,460.481044350989
60.6408846612428,346.042606817807,406.68349147905
62.6876834695216,416.717834231382,479.405517700904
62.1249863888908,366.804483194253,428.929469583144
58.6083278089393,397.77613158572,456.38445939466
59.486279091202,452.784243603548,512.27052269475
56.3849039398595,459.600943490644,515.985847430504
40.6053512502167,460.2794397406,500.884790990817
58.9945773709415,456.55039282079,515.544970191732
55.9650212431483,459.038051184941,515.003072428089
59.8572671842528,407.749500256806,467.606767441059
62.4412721386472,421.495990933145,483.937263071792
57.5289442128776,440.346235450499,497.875179663377
60.1275408606766,403.526394580898,463.653935441575
61.1960769620165,363.95352158823,425.149598550247
60.2856735793176,395.440752879295,455.726426458613
61.9176633355826,336.621623444466,398.539286780049
62.2904639394094,410.827587982166,473.118051921575
60.9879774498006,358.26443954739,419.252416997191
60.5341786719289,390.758203282169,451.292381954097
62.1243381895365,440.120270199111,502.244608388648
54.031941669018,429.915957818887,483.947899487905
62.6669203606312,407.38325215098,470.050172511611
61.9933613750212,442.605542772721,504.598904147743
49.2699747151593,456.596990400496,505.866965115655
61.9068779498433,446.7012715063,508.608149456143
60.2667120726992,459.924273562813,520.190985635513
53.2352668350222,438.137303552606,491.372570387628
48.6606247120043,457.616286609173,506.276911321177
61.7541325515154,448.72710015869,510.481232710206
62.4112782953959,440.238387758,502.649666053396
51.7466274835854,452.921960300968,504.668587784554
55.7346143820336,426.83746312373,482.572077505764
61.4385740128016,457.425986773658,518.864560786459
62.4920846653759,437.597470596473,500.089555261849
52.2840384583925,451.287575583155,503.571614041547
62.5347115767253,432.384836896967,494.919548473693
62.6216153377656,390.557032154555,453.178647492321
56.4154936738531,416.884123914947,473.2996175888
62.5937493628927,429.284475814221,491.878225177114
60.4964970557456,450.542796419475,511.039293475221
57.8399024768777,460.098660266991,517.938562743869
43.4106381371153,459.998215068836,503.408853205951
60.086480741803,454.923288636414,515.009769378217
57.4707675779682,459.753941600636,517.224709178605
58.722492116896,413.141451906072,471.863944022968
62.6567854211709,426.1090011343,488.765786555471
56.0310739793641,443.613366139042,499.644440118407
59.0435135911215,409.136519869513,468.180033460635
61.8563708170146,371.305695749806,433.16206656682
59.2325839182786,401.447047528259,460.679631446538
61.278416638502,344.970912693502,406.249329332004
62.5876626282509,416.054941183018,478.642603811269
61.6990191026004,365.834787348314,427.533806450914
59.5318368086916,396.98267157048,456.514508379172
62.4952333885519,436.542149492271,499.037382880823
55.7531252179139,425.558895663935,481.312020881849
62.6747203934899,401.680310483416,464.355030876906
62.4150043718384,439.24559570523,501.660600077068
51.4359388365297,454.979092205965,506.415031042494
62.3594585551765,443.737493799156,506.096952354333
61.1331356419909,459.303490455742,520.436626097733
55.0381357902359,434.394584397351,489.432720187587
50.8773366311764,456.21656205399,507.093898685167
62.2574609546504,445.981496090895,508.238957045546
61.9874688123913,443.514724436388,505.50219324878
49.6094344845437,454.852417466744,504.461851951288
54.0112643469502,431.110914889578,485.122179236528
60.6516693636402,458.577502491322,519.229171854963
62.119022980173,441.09198091421,503.211003894382
50.1975932571525,453.436206388279,503.633799645432
62.1925875000385,436.275516575053,498.468104075091
62.6933342250372,396.790706432712,459.484040657749
54.7738290450875,421.771918680492,476.545747725579
62.3023730840076,433.393329131654,495.695702215662
61.6981622686264,440.567204942237,502.265367210864
52.5422664845584,430.464890840378,483.007157324937
62.5267214622142,408.108421003171,470.635142465386
61.5272160315847,443.023908827338,504.551124858923
47.4299863466234,456.787244334102,504.217230680726
61.41636586735,447.067761270606,508.484127137956
59.4502535451864,459.983960529544,519.434214074731
51.6812554889794,438.605791595278,490.287047084258
46.780666920942,457.77797185427,504.558638775212
61.2236510464957,449.065021234487,510.288672280983
62.6110189382645,439.787767422859,502.398786361123
53.2958444124967,452.647575796527,505.943420209023
56.9578848659252,426.256275821714,483.214160687639
61.9242916781633,457.253600547582,519.177892225745
62.651855885718,437.118281572822,499.77013745854
53.7932859647773,450.984622390204,504.777908354981
62.6701160580108,431.853771583006,494.523887641017
62.4310733740315,389.719164043019,452.15023741705
57.5744279961616,416.22249163411,473.796919630272
62.6891844216518,428.72484181175,491.414026233402
58.0707785765804,408.282432563557,466.353211140138
62.3029106681954,379.759290751964,442.062201420159
62.6927954882149,425.410122268493,488.102917756708
60.2549564589491,360.414512446455,420.669468905404
57.7103650330948,412.321324963038,470.031689996133
62.3991017295369,384.804715595158,447.203817324695
57.4840090615686,419.238185408403,476.722194469972
53.9728107441803,449.145709359758,503.118520103939
62.6634719836932,434.266086765589,496.929558749282
57.1018269342705,422.817633886665,479.919460820936
59.0324279425585,460.310840525667,519.343268468225
61.1493824007624,450.91086524327,512.060247644033
46.5384895937808,458.610534086265,505.149023680046
59.3404021883953,460.230075633724,519.57047782212
61.4609524172633,445.332277572145,506.793229989408
57.7510867878387,454.995146482112,512.746233269951
58.802063471603,384.395442317905,443.197505789508
61.1265777732774,309.04632039263,370.172898165908
61.8192268153503,333.090473154062,394.909699969413
59.3068440890027,369.733341830433,429.040185919436
61.3257687454639,301.938943479998,363.264712225462
62.4769060834756,451.127713386182,513.604619469657
61.284648607922,460.002093387431,521.286741995353
51.300896175082,460.095443092299,511.396339267381
62.3358200661172,455.355361583409,517.691181649526
61.0825890891694,459.603094724316,520.685683813485
53.6410079834924,411.827235388183,465.468243371675
62.0208131946896,424.988579519434,487.009392714124
49.7541830392304,442.827789447708,492.581972486938
54.1291048378748,407.768023354864,461.897128192738
62.6847356938478,369.503790288673,432.188525982521
54.4200300814593,399.979986990658,454.400017072117
57.8283449885697,342.920932332585,400.749277321155
62.2206206983539,414.78167554844,477.002296246794
62.6944593595904,363.978601890421,426.673061250012
54.8863583520291,395.461331036119,450.347689388148
61.6577014223085,453.558980753093,515.216682175402
59.6703501902041,459.335517706037,519.005867896241
47.2728101439342,460.309807137382,507.582617281316
61.3705938370491,457.091840971803,518.462434808852
59.3775734511234,458.689776715064,518.067350166187
56.656212181554,405.625550565122,462.281762746676
62.6222297793213,419.66783442285,482.290064202171
53.4184594259418,439.029159694436,492.447619120378
57.0535918156082,401.319596203945,458.373188019553
62.4910585219286,361.085202143783,423.576260665712
57.28921271162,393.083514189079,450.372726900699
59.9577382097523,333.37466213336,393.332400343113
62.6760157150846,408.766142473339,471.442158188424
62.4100649673432,355.313271417674,417.723336385017
57.6648237618616,388.318115906683,445.982939668545
62.6944746349994,441.402592244462,504.097066879461
57.9840907578538,431.494073045626,489.47816380348
62.3276270218571,409.472448131951,471.800075153808
62.6906037781145,443.805016132802,506.495619910917
54.3361477232331,457.134942693084,511.471090416317
62.6816085303073,447.750304553118,510.431913083425
62.0779783950306,460.083583988742,522.161562383773
57.392010058859,439.482129780814,496.874139839673
53.8539036777086,458.071390216491,511.9252938942
62.6559690896098,449.693284520239,512.349253609849
60.9909500504263,438.917816143511,499.908766193938
46.034856811006,452.11246944071,498.147326251716
51.0593794513215,425.138249642582,476.197629093904
59.108815983595,456.912289094789,516.021105078384
61.1988623780367,436.194050296715,497.392912674751
46.6993737434435,450.395236037627,497.094609781071
61.3189774667568,430.830976283947,492.149953750704
62.4424169696645,388.113448920644,450.555865890309
51.9448528781421,414.951621435267,466.896474313409
61.5051212105547,427.647766515931,489.152887726486
62.1909613135175,451.428314248617,513.619275562135
60.6483906538877,459.944015161981,520.592405815869
49.6011389574982,460.139363145215,509.740502102714
61.985539134576,455.575517467025,517.561056601601
60.4063617126086,459.516447810357,519.922809522965
55.0444790408625,411.128282893985,466.172761934848
62.3607849885103,424.391625303602,486.752410292113
51.4436311190937,442.407071062576,493.85070218167
55.4926064727185,407.040502172156,462.533108644875
62.6743943035921,368.548156984956,431.222551288548
55.7591649772463,399.20058951764,454.959754494887
58.841533439337,341.834732061993,400.67626550133
62.4962563305914,414.104276353789,476.60053268438
62.6441485468084,362.994399898195,425.638548445003
56.1855238252897,394.653364874592,450.838888699882
62.5884117606802,437.935252217219,500.523663977899
59.228316233415,427.247791570272,486.476107803687
61.8584689813812,403.880287143984,465.738756125365
62.635288701597,440.555849744907,503.191138446505
56.0251537712689,455.62782517815,511.652978949419
62.6572310623059,444.897307525573,507.554538587878
62.4674438909876,459.573581561268,522.041025452255
58.7179209407381,435.850191305157,494.568112245895
55.593657523546,456.782446340906,512.376103864452
62.6823394194101,447.058461132042,509.740800551452
60.090182494087,442.304933501497,502.395115995584
43.4207057386296,454.153707286084,497.574413024713
48.8590713429035,429.522482088027,478.381553430931
57.844953261099,458.174585492051,516.01953875315
60.3488426194991,439.799341294048,500.148183913547
44.1359704688688,452.654647522349,496.790617991217
60.4998953167354,434.832436641629,495.332331958365
62.0371777836015,394.457903878398,456.495081662
49.8262301760419,419.950196880409,469.776427056451
60.7367868583349,431.867400512961,492.604187371296
62.6439551875975,441.835020841301,504.478976028899
56.8700720469024,432.028499920832,488.898571967734
62.5630845969484,410.183110837855,472.746195434804
62.6001149081862,444.208876041132,506.808990949318
52.8718158282055,457.310690480403,510.182506308609
62.5667529213222,448.102288171138,510.66904109246
